Gene,T-Value for Class EPD
S81914_at,1.62993304479
X54993_s_at,1.6291915669
X62535_at,1.62918606618
U62136_at,1.62820671733
U06681_at,1.62789855319
X67683_at,1.62631201642
D79990_at,1.62580993722
U48263_at,1.62518370137
M60721_at,1.62474421052
D10511_at,1.6224801734
U37146_at,1.62193069912
L00352_at,1.62166575498
U00238_rna1_at,1.6215107152
X82629_at,1.62064278326
M93405_at,1.62055562511
D86969_at,1.62014700077
D87953_at,1.61928898777
U90916_at,1.6190420044
M84739_at,1.61866164534
U24704_at,1.61834712914
M59815_at,1.61808188481
M23263_at,1.61691733749
M37271_s_at,1.61591260899
X02530_at,1.61577973919
X78121_at,1.61572396238
U40002_s_at,1.61518308746
M99487_at,1.61491427465
L19871_at,1.61426141463
U10323_at,1.61332193901
D45906_at,1.61294042492
HG987-HT987_at,1.61153378986
L42563_at,1.6113830608
D86959_at,1.61099375454
AC002045_xpt1_at,1.6101945843
X51952_xpt1_at,1.60970037941
L16991_at,1.60945706895
X96752_at,1.60922390017
U51269_at,1.60832324455
M84371_rna1_s_at,1.60761833021
U64105_at,1.6068289731
X77922_s_at,1.60680225124
HG651-HT4201_at,1.60656028445
L20965_at,1.60612808153
V01512_rna1_at,1.60570685811
D83767_at,1.60532728087
S68805_at,1.60345550351
U73704_at,1.60333994962
M81695_s_at,1.60298393916
M12625_at,1.60238494195
X12447_at,1.60129905876
U33936_s_at,1.60076287902
M22324_at,1.59940545038
L20941_at,1.59830436623
X60382_rna1_at,1.59796166853
S39329_at,1.59757149767
D50919_at,1.59752987692
M91083_at,1.59559086031
U03272_at,1.59524156001
X57129_at,1.59517288323
J05614_at,1.59248622238
U34301_r_at,1.5921282481
M20566_at,1.59077442488
L40379_at,1.58992422373
U65918_f_at,1.58913506641
Z47043_at,1.58874302079
V01510_rna1_at,1.5872375618
U26312_s_at,1.58554434218
HG2797-HT2906_s_at,1.58512610753
L10955_cds1_s_at,1.58435700182
X99656_at,1.58415703721
X68742_at,1.58406663476
X52889_at,1.58326346711
L00635_at,1.58312672305
M34667_at,1.58255553811
U26710_at,1.58188665786
U87593_f_at,1.58169365674
HG2415-HT2511_at,1.58132468146
X75755_rna1_s_at,1.5810243651
U24056_s_at,1.57977537126
U03891_at,1.57840902148
L13939_s_at,1.57839306881
X59842_rna1_s_at,1.57839052415
U33839_at,1.57646613735
U31116_at,1.57616062192
U10117_at,1.57498757665
X55715_at,1.57454494519
D85527_at,1.57429264363
M36072_at,1.57378775868
X95808_s_at,1.57375348
D50370_at,1.57338800685
HG4334-HT4604_s_at,1.57293591363
M55513_s_at,1.57288122456
M59830_at,1.5722599489
L34673_at,1.57158544722
M14676_at,1.57124397184
M34539_at,1.56999950803
M94880_f_at,1.56977213924
D79986_at,1.56968616728
X68505_s_at,1.56939091715
J02982_f_at,1.56904914996
X04145_at,1.56898594934
X90846_at,1.56887220638
M60459_at,1.56861190925
U27699_at,1.56780564334
M94856_at,1.56770543334
M26004_s_at,1.56719507596
D79988_at,1.56674425655
HG4390-HT4660_at,1.56568329172
Y07867_at,1.56502571577
M92439_at,1.56366818256
Z35307_at,1.56240495079
U53445_at,1.56198062628
M32402_at,1.5619561074
HG2325-HT2421_at,1.56117752699
D28588_at,1.56039795596
M29960_at,1.56034646245
AF001359_f_at,1.55964857738
S74017_at,1.55931434852
HG1437-HT1437_s_at,1.55841675118
D13627_at,1.55790812326
U79261_s_at,1.55769263431
U51004_at,1.55679268903
U60808_s_at,1.55666600775
L43821_at,1.55642945694
X15675_at,1.55598918916
U14383_at,1.55596366036
U59913_at,1.55568814641
HG2743-HT3926_s_at,1.5546157447
AB000115_at,1.55445940509
M60922_at,1.55186318585
D84276_at,1.55184481523
X97267_rna1_s_at,1.55151105969
L19872_at,1.55141822729
Z26653_at,1.55127745215
M22898_at,1.55092972233
X17567_s_at,1.55008617207
U73682_at,1.54976338523
X91220_at,1.54963164971
Y07846_at,1.54923777802
M34192_at,1.54895874455
Z48199_at,1.54888496769
HG1763-HT1780_s_at,1.54855498141
HG2367-HT2463_s_at,1.54843262157
X06700_s_at,1.54797637214
M30818_at,1.54672554587
U22377_at,1.54633971387
D63483_at,1.54624053943
X95406_at,1.54616922111
L24804_at,1.54590400577
U00947_s_at,1.54445635237
HG3426-HT3610_s_at,1.54126045969
D80001_at,1.5409477924
U40370_at,1.54041056394
L41143_at,1.53979335904
U15128_at,1.53921597364
D13666_s_at,1.5385794482
D84110_at,1.53816727562
HG2566-HT4867_at,1.53699390202
U96922_at,1.53682588775
D43636_at,1.53665276159
X78669_at,1.53577310842
M11321_at,1.53474346047
U18991_at,1.53466005949
D49354_s_at,1.53357798914
U13616_at,1.53284450064
D32002_s_at,1.53267639364
X04741_at,1.53247051405
U57627_at,1.53244102624
J02986_cds1_at,1.53172332609
M80335_at,1.53018889686
U09937_rna1_s_at,1.52917065667
D45132_at,1.52778767018
D43948_at,1.52736958825
X56199_at,1.52710104873
AB006782_at,1.52699050023
M33336_at,1.52687065989
M24461_at,1.52671078634
U59748_at,1.52665626327
HG2686-HT2782_at,1.5263379918
X17042_at,1.52587477267
D14822_at,1.52511874353
Y10210_at,1.52457482976
M12125_at,1.52407003654
U16720_rna1_s_at,1.5235179027
M63175_at,1.52318110742
D17793_at,1.52293527018
M14058_at,1.52292692572
D86982_at,1.52260257107
X96719_at,1.51926532079
Z83735_at,1.5192630903
L10844_at,1.51890621753
D29675_at,1.51860937941
M94055_at,1.51857096081
M30625_s_at,1.51709678584
U28758_s_at,1.51674012379
M31642_at,1.51660442211
L19527_at,1.5160115136
U56814_at,1.51536030702
Y00291_at,1.5153520002
L19783_at,1.51532952799
X83127_at,1.51465514908
U39317_at,1.51454917915
HG1699-HT1704_s_at,1.51438447115
X99947_at,1.51390863441
M14113_at,1.51225488843
D14657_at,1.51206009854
X03100_cds2_at,1.51198191323
L25286_s_at,1.51173745767
D31885_at,1.51167957253
D30715_xpt5_s_at,1.51109146417
U16997_at,1.51083581385
M27783_s_at,1.50947957423
U07349_at,1.50879574781
D84361_at,1.50765009504
L06499_at,1.50547689511
L36844_at,1.50525426091
D82060_at,1.50443958615
D00749_s_at,1.50416770858
J04599_at,1.50351231042
U49974_f_at,1.5035117385
L41066_at,1.50125075915
M94046_at,1.50115536692
S77356_at,1.5005244218
U21858_at,1.50039929377
J03459_at,1.50039559084
Y10571_at,1.50005747457
U49869_rna1_at,1.49951689907
M83772_at,1.49837504015
M27396_s_at,1.49797855657
M19154_at,1.49766114587
M59371_at,1.49760363594
HG2755-HT2862_at,1.49669708755
V01514_at,1.49591759109
HG1140-HT4817_s_at,1.49557912113
M55683_at,1.49496216421
J02621_s_at,1.49335349938
M26682_at,1.4923714053
HG4757-HT5207_s_at,1.49217344294
AC000066_at,1.4905942475
M68941_at,1.49045554975
D87012_at,1.49003605401
X62078_at,1.4894721493
M22489_at,1.48886049675
U90304_at,1.48872530112
X52979_rna1_s_at,1.48792041894
HG1800-HT1823_at,1.48622356722
L29218_at,1.48559186315
M17316_at,1.48550511216
Z74616_s_at,1.48376028046
U00921_at,1.48369096906
X05130_s_at,1.48362554281
D26018_at,1.47977902281
M26708_s_at,1.47949679746
X76942_s_at,1.47917685419
S62027_s_at,1.47869085543
D83782_at,1.47866357286
X76383_at,1.47593405825
M69203_s_at,1.47587129915
D78361_at,1.47551788015
U36221_at,1.47430835358
M62762_at,1.47425965482
X58529_at,1.47407580789
M29540_at,1.47392734061
X69920_s_at,1.47332023101
X52022_at,1.47275252324
U51990_at,1.47228540394
X63575_s_at,1.47209514068
M96995_s_at,1.47198991303
X60036_at,1.47180056001
D16294_at,1.47140078147
X84195_at,1.46985716526
Z69030_s_at,1.46974494628
HG3369-HT3546_at,1.46919707121
M81637_at,1.4681843694
S81439_at,1.46791388816
HG4264-HT4534_s_at,1.46753998459
L02320_at,1.46726193146
D88378_at,1.46725071285
Z49194_at,1.46715784765
M98399_s_at,1.46697283455
U32907_at,1.46634203854
L03532_at,1.46585735099
M55131_at,1.46548912393
U67319_at,1.46435700049
U42359_at,1.46351064765
M24594_at,1.46332979386
Z11697_at,1.46225219137
HG1148-HT1148_at,1.46224949149
L37112_at,1.46128510402
X58079_at,1.46040405688
X72304_at,1.46036987151
M83181_at,1.45908381728
U07132_at,1.45835079333
X92521_at,1.4571990444
X02875_s_at,1.45549998292
X14046_at,1.4543224888
X06617_at,1.4525917245
D87463_at,1.45250465236
D78151_at,1.45178089524
M62831_at,1.4517687495
J04973_at,1.45139655867
L14848_s_at,1.45012142789
L13286_at,1.44945824554
Y09267_at,1.44919035017
D63476_at,1.44911899558
U84388_at,1.44865874262
AF001548_rna1_at,1.44810277483
M16967_at,1.44765438767
U52100_at,1.44709147136
X76228_at,1.44560076847
K02574_at,1.44528005751
D43772_at,1.44400902526
D13641_at,1.44323408508
M80359_at,1.44239354751
X51435_s_at,1.44187511524
Y10812_at,1.4418619436
D49387_at,1.44155653349
U67963_at,1.44081088885
U82256_at,1.43824247764
U07559_at,1.43753623515
L13698_at,1.43735864049
D89377_s_at,1.4338589124
Z49269_at,1.43333079061
U73514_at,1.43318273853
U82759_at,1.43245444076
X63563_at,1.43217153326
U66702_at,1.43175297259
U50950_at,1.43146681247
Y09858_at,1.43026776804
M68516_rna1_at,1.4292402174
U43292_at,1.42841337644
M68874_at,1.42743839231
X51956_rna1_at,1.42720612619
AF007551_at,1.42712471434
L17328_at,1.4269403772
U30999_at,1.42663903065
M83088_at,1.42614378661
X97674_at,1.42579828796
U34844_at,1.4253226304
D10522_at,1.42502638433
X77166_at,1.42438405966
M17733_at,1.42317082005
HG2271-HT2367_s_at,1.42306633878
HG2566-HT4792_r_at,1.4220799608
U34879_rna1_at,1.42184873119
Y08134_at,1.42135510871
U90549_at,1.42130878279
U56998_at,1.4208768042
X54380_at,1.42042609331
U47077_at,1.41717608821
U90878_at,1.41659013644
M33882_at,1.41622267292
M64497_at,1.41598026294
U78575_at,1.41473152704
U49973_xpt1_at,1.41466165821
L19267_at,1.41439033254
U34044_at,1.41345820388
M63904_at,1.41302217787
D83017_s_at,1.41075554109
S82471_s_at,1.41023767699
HG3344-HT3521_at,1.41023591524
M27543_at,1.41017538135
X97301_at,1.41016299187
M86917_at,1.40859007124
L34155_at,1.40831839333
X60673_rna1_at,1.40716714876
D83243_at,1.40502184912
D43642_at,1.40393034208
U82108_s_at,1.40329983925
AC000099_at,1.40254075254
X73874_at,1.40212292798
HG4312-HT4582_s_at,1.4013581493
X61118_rna1_at,1.40111125385
Z46788_at,1.40105288315
U77975_at,1.40101610954
S62539_at,1.40047802106
U03688_at,1.39989382727
D43968_at,1.39954281147
U90550_at,1.39947216962
D00591_at,1.398681136
M60315_at,1.39829043693
U78027_rna3_at,1.39812159461
U76764_s_at,1.39671033696
V00563_at,1.3963471903
U25849_at,1.39619257998
X05855_at,1.39593143042
U08989_at,1.3956861864
U79256_at,1.39515030284
HG2510-HT2606_at,1.39446158803
L27080_at,1.39365627117
U12978_at,1.39343694575
X15875_at,1.3933942732
HG3936-HT4206_at,1.39250702949
X80822_at,1.39234881147
X87342_at,1.39175810122
M13450_at,1.39162865285
Z67743_at,1.39076005804
U60325_at,1.39005604874
X02404_at,1.38981618438
X72308_at,1.38971310977
AC002115_rna2_at,1.38845932607
J04080_at,1.38634606645
D14533_at,1.38604649367
M93056_at,1.3855668063
D88422_at,1.38507616085
X13766_s_at,1.38501013152
L40399_at,1.3826540871
Z48054_at,1.37767559736
U67156_at,1.37683476296
X65867_at,1.37535097446
U03187_at,1.37477921611
U08021_at,1.37465369457
X14448_at,1.37421363295
S71824_at,1.37408537635
J05253_s_at,1.37382501735
S80267_s_at,1.37329357804
X79882_at,1.37163878817
HG3517-HT3711_at,1.36971005948
U20158_at,1.36970001609
M96684_at,1.36799370015
D25547_at,1.36731741901
U76272_at,1.36626537817
L29306_s_at,1.36604521547
X83441_at,1.36260940507
X64878_at,1.36251885092
U77129_at,1.36209698828
M64710_s_at,1.36168275165
U75679_at,1.36147499849
U83411_at,1.36140312322
D38491_at,1.3610154621
X97261_at,1.36067917972
X16901_at,1.35959484106
X95191_at,1.35857500842
U27326_s_at,1.35844501069
M60299_at,1.35725610654
M68907_s_at,1.35724528114
U77413_at,1.35692819371
S73149_at,1.35689616178
HG3044-HT3742_s_at,1.35633729637
D87116_at,1.35621031713
U90543_s_at,1.35540538198
X16281_at,1.35535854302
D42087_at,1.3549064897
U15306_at,1.35445648531
U66359_at,1.35434913255
U12424_s_at,1.35207228773
X51420_at,1.35058333706
J03260_s_at,1.35022420302
U40462_at,1.34944981667
L35546_at,1.34838730062
M19508_xpt3_s_at,1.34774573988
M28882_s_at,1.3468183876
U65404_at,1.34664229666
X58528_s_at,1.34490480631
D42054_at,1.34443994501
M16714_at,1.34393623406
X13967_at,1.34358791834
U97502_rna1_at,1.34243973112
L07648_at,1.34206203419
D38437_f_at,1.33976427552
HG884-HT884_s_at,1.33918882986
HG2007-HT2056_s_at,1.33893683526
X69978_at,1.33808822157
U59878_at,1.33805685347
M74826_at,1.33734300067
X66360_at,1.33678768193
U73477_s_at,1.33667219189
U32680_at,1.33640511354
U80034_at,1.33617288218
U28150_at,1.33617279463
HG2639-HT2735_s_at,1.33565564958
X87344_cds10_at,1.33539874276
Z48512_at,1.33528081575
J05412_at,1.33510115838
X67594_at,1.33426349191
U14407_at,1.33395933153
HG3242-HT3419_s_at,1.33378553151
M33600_f_at,1.33351083787
L76670_f_at,1.33348654103
HG3991-HT4261_r_at,1.33202121182
M80482_at,1.33200538755
S81944_at,1.3318624812
U94592_at,1.3272711785
U54804_at,1.32634612134
U07139_at,1.32592027645
X70297_at,1.32563851248
X95097_rna1_s_at,1.3254456751
U00930_at,1.32510163207
U06233_at,1.32484371169
X89426_at,1.32471048123
HG4185-HT4455_at,1.32337021396
L03785_at,1.32323823594
AC002045_xpt2_s_at,1.32267029945
D80003_at,1.32171198434
S67156_at,1.32143443747
M76766_at,1.3211700017
U90552_at,1.32102901315
S85655_at,1.32021123776
D82345_at,1.3200988643
U20980_at,1.31963567401
U74612_at,1.3191382252
U06643_s_at,1.31849130574
M25280_at,1.31846985244
L04953_at,1.31792756594
S78825_at,1.31736072045
X57830_at,1.31717826197
M73780_at,1.31717306192
U44755_at,1.31712776216
U77643_at,1.31621979047
M13143_at,1.31520763859
M86707_at,1.31504069868
Z80780_f_at,1.31474798352
X52282_s_at,1.31463441707
M11313_s_at,1.31399558792
HG174-HT174_at,1.3138926076
M64936_at,1.31380441072
X69111_at,1.31145472402
M59911_at,1.31050404755
U57592_at,1.31050324291
M80478_at,1.30766508186
M59465_at,1.30722217277
U60276_at,1.30633730646
J04111_at,1.30600181396
U77456_at,1.30577674532
U12535_at,1.30545669772
M60746_at,1.30518787984
L33477_at,1.30415419524
L05188_f_at,1.30378392799
HG1783-HT1803_s_at,1.30296350481
Z81326_at,1.3006082824
U31099_at,1.29950781508
D14811_at,1.29930703138
U68536_at,1.29918433777
HG2663-HT2759_at,1.29864329059
L27943_at,1.2986009736
U79296_at,1.29832898677
L24783_at,1.29755561382
U09759_at,1.2972088712
U09587_at,1.29650630987
X60592_at,1.29555056961
M15517_cds5_at,1.29438062879
AF000430_at,1.29430105202
U81001_at,1.29371341293
HG2442-HT2538_at,1.29193652904
U58970_at,1.29009054106
M20777_at,1.28955465584
X99585_at,1.28951136389
X63417_at,1.28892036692
M64788_at,1.288737777
U29171_at,1.28821454134
HG4606-HT5011_at,1.28497697552
U39840_at,1.28451460619
U72621_at,1.28408783225
X06256_at,1.28359319981
D26362_at,1.28288844661
X90780_rna1_at,1.28035735879
S76473_s_at,1.27969287963
U65011_at,1.2789061991
U11872_at,1.2788830088
X57152_rna1_s_at,1.27766932816
U93091_at,1.27720805698
M19989_cds2_at,1.27660817985
L33881_at,1.27625531207
X03342_at,1.2760971771
HG3075-HT3236_s_at,1.27539616865
Y08374_rna1_at,1.27483124342
U73377_at,1.27479780495
D38521_at,1.27466526655
HG3111-HT3287_at,1.27298373241
D50857_at,1.27198911339
L35854_at,1.27150491099
D87119_at,1.26926409675
AF000560_at,1.26739994147
U17327_at,1.26683301616
U10099_s_at,1.26558633902
U56085_at,1.26397388599
Z23064_at,1.26388026552
L27476_at,1.26380914847
U28251_cds2_at,1.26379651033
X06825_at,1.26379199114
X06956_at,1.26370553363
M55531_at,1.2636465615
M97287_at,1.26316344239
U04811_at,1.26171189701
U89336_cds1_at,1.26144330333
U40763_s_at,1.26090871362
M81883_at,1.26040602057
HG1879-HT1919_at,1.25817872875
X78520_at,1.25711301036
Z68274_at,1.25709941141
Z80779_at,1.25677981889
Y10256_at,1.25613564646
X74794_at,1.25546356634
HG3319-HT3496_s_at,1.25525273327
D17532_at,1.2550664791
D78367_at,1.25466549747
J03779_at,1.25277235562
S72487_at,1.25241077724
HG2260-HT2349_s_at,1.25227612977
L76687_at,1.2521557379
HG384-HT384_at,1.25170423749
D16827_s_at,1.25137890452
D23673_at,1.24840369549
U20657_at,1.24637099085
X56253_rna1_at,1.24624775771
X60486_at,1.24613439364
M35851_s_at,1.24568219781
M89470_s_at,1.24535707848
X62048_at,1.24430359258
D63876_at,1.24417630732
U82613_at,1.24336396361
X54936_at,1.24334290314
X90908_at,1.24281403869
AB000816_s_at,1.24229946164
M99564_at,1.24214560204
HG3148-HT3324_s_at,1.24206793183
M97935_s_at,1.24142648259
X65727_cds2_s_at,1.2409767072
D28416_at,1.24094668619
X61123_at,1.24088376457
U69961_at,1.23987949731
L10838_at,1.23976753529
Z94753_s_at,1.23863846962
U66048_at,1.23858988255
Z47038_s_at,1.23703459594
D86974_at,1.23688321295
X99268_at,1.2359913355
U91618_at,1.23567780791
D89858_at,1.23358365867
X92098_at,1.23356242372
Z22951_rna1_s_at,1.23206045058
M31523_at,1.23180043902
U27325_s_at,1.23176899587
U50330_at,1.2315426254
HG3576-HT3779_f_at,1.23117845092
Y13620_at,1.23029271151
M97252_at,1.23020840284
D45370_at,1.23019652648
M32598_at,1.2301666208
M14123_xpt1_at,1.22948702824
X52966_at,1.22936103275
HG2530-HT2626_at,1.22872151473
U43901_rna1_s_at,1.22763523886
U87460_at,1.22718517085
U51010_s_at,1.22697617527
Z15005_at,1.22676177132
Z11899_s_at,1.22515256821
X98534_s_at,1.2249955273
X77567_s_at,1.22490027188
M83216_s_at,1.22469935387
D21089_at,1.22406698795
M33493_s_at,1.22370836791
S77763_at,1.22258296717
HG3105-HT3281_s_at,1.22176978708
M34516_at,1.2215324885
S82185_at,1.22027493143
U17969_at,1.21926921864
M57609_at,1.21907695582
U61981_at,1.21885346404
L47125_s_at,1.2188434925
X82494_at,1.21873704603
L05624_s_at,1.21852263189
X58987_at,1.21803106019
M92449_at,1.21771829037
U35637_s_at,1.21468162121
U36500_at,1.2140110798
D50525_at,1.21393197473
X13227_at,1.21384340076
U45982_at,1.21381404123
HG2709-HT2805_at,1.21381268668
HG1111-HT1111_at,1.2136643604
HG3514-HT3708_at,1.21330487102
Z11695_at,1.21325472209
J04156_at,1.21221802309
S69189_at,1.20955066082
U03886_at,1.20926981621
M54915_s_at,1.20923740726
X74330_at,1.20880256269
D87452_at,1.20875249213
M33653_at,1.20691757158
X02751_at,1.20670254751
M26602_at,1.20582816499
D31891_at,1.20522630146
U87269_at,1.20484106242
M21121_at,1.2047995806
D16562_at,1.20427215897
X76717_at,1.20396856518
M31165_at,1.20128753846
U54617_at,1.20126083006
S72503_s_at,1.19877182221
X66365_at,1.19860987184
X59373_at,1.19851720605
U35735_at,1.19831608715
U50535_at,1.19830141727
M23668_at,1.19806710437
L01664_at,1.19749773166
M24283_at,1.19738089799
X70649_at,1.19732296345
X04602_s_at,1.19712336364
U40490_at,1.19680660143
U72649_at,1.19679195136
HG1112-HT1112_at,1.19668264382
M64992_at,1.19616451491
U07681_at,1.1960085975
M95610_at,1.19599799299
U96191_at,1.1950235326
U46570_at,1.19480701844
Z19002_at,1.1946038925
U63743_at,1.19415122091
HG511-HT511_at,1.1917268889
HG2460-HT2556_at,1.19060799218
M21186_at,1.19057711939
Y12711_at,1.19045305296
U79301_at,1.18890496645
D49738_at,1.18749821117
M63838_s_at,1.18684293226
X98206_at,1.18460829087
Z37976_at,1.18433065272
AB000460_at,1.18256894078
D64109_at,1.18052184474
M97815_at,1.17892720909
M64716_at,1.17878188815
D21262_at,1.17808737997
U19718_at,1.17782952074
U09851_s_at,1.1761797429
HG4480-HT4833_at,1.17537663038
D90086_at,1.17487436366
X14675_at,1.17481740007
X16663_at,1.17441316605
M24351_cds3_s_at,1.17382949913
L46720_s_at,1.17314658911
J04076_at,1.17057638517
U56637_at,1.17002937392
U04209_at,1.16922706242
U68063_at,1.16758104288
D31840_s_at,1.16481525548
X06661_at,1.16465891961
D37984_s_at,1.16435040222
U09210_at,1.16386473659
S56151_s_at,1.16378788513
S71043_rna1_s_at,1.16288533162
D16532_at,1.16261708967
U55766_at,1.16223916231
D25278_at,1.15995207658
L13329_at,1.15952387328
U11732_at,1.15889099374
HG4157-HT4427_at,1.1581562578
M60483_rna1_s_at,1.15763352669
L36983_at,1.15758655604
L38593_s_at,1.15707757817
U59289_at,1.15604032015
X82018_at,1.15492099151
L40393_at,1.15485089192
X57809_s_at,1.15252946976
J04177_at,1.15070266201
X82153_at,1.15034471029
J03909_at,1.15017311567
D88795_at,1.15005420498
Y08614_at,1.14963192899
HG3748-HT4018_at,1.14870694561
D25303_at,1.14804555138
D25216_at,1.14774458453
M69225_at,1.14545207036
X55954_at,1.14532693954
U17714_at,1.14409469525
M57730_at,1.14348228422
M84332_at,1.14277448602
U80456_at,1.14194968584
U88902_cds1_f_at,1.1412990808
D42045_at,1.1401850911
S77393_at,1.13838327151
M27492_at,1.13727719067
HG3432-HT3618_at,1.13715760293
X87212_at,1.13650010749
L32961_at,1.13606436104
X00129_at,1.13566564538
M65062_at,1.13471526821
D37965_at,1.13445814565
J00287_at,1.13442459708
X79439_at,1.13344690152
U85707_at,1.13344518429
U28686_at,1.13266460236
U13695_at,1.13212487756
J00314_at,1.13173896246
Z47087_at,1.13127524513
X62744_at,1.13109000408
X12794_at,1.1307627187
D64154_at,1.13034304568
X03794_s_at,1.13028160715
D43950_at,1.12984875181
X98833_rna1_at,1.12867430794
AB002366_at,1.12864076166
D38498_f_at,1.12830759052
X53800_s_at,1.12825372842
U70671_at,1.1280038651
M20642_s_at,1.12749313716
U79716_at,1.12723359823
X16316_at,1.12646809098
X86691_at,1.12544789948
M63391_rna1_at,1.12523756
D64158_at,1.1236129498
M31682_at,1.12200596691
X80199_at,1.12185624767
U52696_s_at,1.12116677905
AB002314_at,1.11983907713
L24203_at,1.11874304137
M60094_rna1_at,1.11759208475
U36787_at,1.11714540701
M64174_at,1.11690038438
U55054_at,1.11662487483
M22430_at,1.11630344901
J00148_cds2_f_at,1.11626991081
U37689_at,1.1161975862
Y08265_s_at,1.11538100041
U61232_at,1.11436012477
HG4069-HT4339_s_at,1.11421952794
U27333_s_at,1.11396516732
X57579_s_at,1.11282555508
U12779_at,1.11250650518
M57703_s_at,1.11208944787
U72936_s_at,1.11189827859
U56976_at,1.11152453999
L08666_at,1.11098375191
L18972_at,1.11036714885
HG3954-HT4224_s_at,1.11034338647
U41387_at,1.10988791621
X94910_at,1.10939076135
M23197_at,1.10921287812
Y00787_s_at,1.10903281452
U02031_at,1.10776655088
Z70723_at,1.10641095844
L37936_at,1.1062458855
X87613_at,1.10532645246
U79265_at,1.10480888101
D86425_at,1.10476991357
AB000450_at,1.10443571527
Y00067_rna1_at,1.10368801765
U41816_at,1.10297664871
U19487_at,1.10194955175
M17754_at,1.10103524711
L06797_s_at,1.10027585275
X81851_s_at,1.0999273288
D50840_at,1.0987195673
U17077_at,1.09850952599
X63187_at,1.09833308259
M83941_at,1.0965219023
U05255_at,1.0964141622
D85376_at,1.0963952157
M92642_at,1.09586810516
AB003103_at,1.09576124452
J02963_at,1.09536190092
X86693_at,1.09420243202
X51441_at,1.09322393182
M73047_at,1.09211264891
S78569_at,1.0919681727
X59350_at,1.09161911012
U56417_at,1.09137500798
X61100_rna1_at,1.0913689474
J04982_at,1.0910418011
X59770_at,1.09027336856
L12468_at,1.0901465576
D63998_at,1.08875709486
D13897_rna2_at,1.08793840601
HG3707-HT3922_f_at,1.08751286266
U39226_at,1.08750239506
U91316_at,1.08668220097
AC002076_cds2_at,1.08510073681
X69550_at,1.08506634911
D26067_at,1.08413473156
U14969_at,1.08371549796
X72012_at,1.08366737643
M59964_at,1.08345668861
U23070_at,1.0831238841
M16038_at,1.082543626
D80008_at,1.08237758667
M33521_at,1.08209959068
L35253_s_at,1.08132684286
U79247_at,1.08114123508
U09178_s_at,1.08113673889
HG2855-HT2995_at,1.08018961182
U77604_at,1.08015115649
U90902_at,1.07968448094
X99459_at,1.07907932133
U08096_at,1.07878951888
L05568_at,1.07863926112
U05572_s_at,1.07754233146
U23435_s_at,1.07741413257
HG2841-HT2969_s_at,1.07740871273
M73548_at,1.07610712574
M55284_at,1.07567068966
Y00978_at,1.0751072377
M35252_at,1.07470827309
U66077_at,1.07322832484
Z49148_s_at,1.0703108056
X98263_at,1.07017384984
D42038_at,1.06940273077
U17977_at,1.06876659183
U36759_s_at,1.06837911131
U49516_at,1.0675140966
K01911_at,1.06591349491
M81886_s_at,1.06563311937
M33772_s_at,1.06527523613
X91809_at,1.06414266664
HG1400-HT1400_s_at,1.06337878437
M31994_at,1.06259203874
HG2846-HT2983_at,1.06258154757
X55037_s_at,1.06217042719
Z36715_at,1.06161222266
X01677_f_at,1.06144075511
U72761_at,1.0613015791
U67615_at,1.06123834719
M11718_at,1.06109143036
K02054_at,1.05994915845
X04347_s_at,1.05982583637
Z24680_at,1.05823379589
M77829_s_at,1.05816902936
D38076_at,1.05808585926
X55740_at,1.05678271198
U10324_at,1.05588007683
U67369_at,1.05582296514
L04490_at,1.05477447417
X82206_s_at,1.05462347566
X99802_at,1.05431240062
M60052_at,1.05394822296
M11749_at,1.05376820285
M95809_at,1.05356667663
L34409_at,1.05303314645
L12760_s_at,1.05244469792
L15702_at,1.05192422985
S41458_at,1.05063877642
AF001620_at,1.04982807497
M10943_at,1.04914434224
X55885_at,1.04878517405
M57399_at,1.04859825847
M60854_at,1.04820716268
L76937_rna1_at,1.04767209215
X96753_at,1.04752415835
AC000064_cds1_at,1.04715084107
D86972_at,1.04609154626
D83702_at,1.04560351578
D13370_at,1.04487177864
M74096_at,1.04445617024
Z12830_at,1.04427398516
U37012_at,1.04347234488
M97936_at,1.04304517592
X17620_at,1.04261524757
HG4165-HT4435_at,1.04072814282
U89942_at,1.03688908165
U90543_at,1.03588617163
L05072_s_at,1.03419320645
U64520_at,1.03386174891
M80244_at,1.03375163657
M28213_s_at,1.03310143154
J05070_at,1.0328965861
M32578_at,1.03255278205
D64015_at,1.02996582197
U60873_at,1.02887175064
X04526_at,1.02790200662
U70451_at,1.02575744246
D28589_at,1.02495138742
U62434_at,1.02481524671
D87024_at,1.02439699734
L39060_at,1.02348089536
U63717_at,1.02286752587
U28014_at,1.02266857339
X52882_at,1.02260850581
X69636_at,1.02260266109
M36653_s_at,1.02153978954
U49835_s_at,1.02114104521
M31724_at,1.02067317822
M84711_at,1.01921054571
D87442_at,1.0188858786
U46901_at,1.01880618795
X76534_at,1.01848241809
U18548_at,1.01815577863
U71087_at,1.01671858444
X02874_at,1.01581752007
V00594_s_at,1.01573949176
Z11518_s_at,1.01560123973
U33818_at,1.01559136147
U35048_at,1.01550895338
L76517_at,1.01540032712
HG944-HT944_s_at,1.01483453946
D44466_at,1.0146869774
Z49878_at,1.01406760619
M88458_at,1.01406298058
M30894_at,1.01344280286
M55543_at,1.01343202503
Y10375_s_at,1.01315776376
M29277_s_at,1.01295918478
