Gene,T-Value for Class MED
Y00787_s_at,1.47844263982
X91247_at,1.47791555619
U68233_at,1.47736148843
D14664_at,1.47707213382
X16396_at,1.47706042487
X53296_s_at,1.47702090092
X60957_at,1.47694545635
Z49194_at,1.47475877515
X55954_at,1.47433170236
HG4490-HT4876_f_at,1.47404675471
U06643_s_at,1.4734633942
U43148_at,1.47212542526
U04898_at,1.47194844932
HG2987-HT3136_s_at,1.47072683111
M16973_at,1.46993302279
L13972_at,1.46947673267
X14448_at,1.46939855378
M74826_at,1.46938735535
J03778_s_at,1.46911592823
U39576_at,1.46842198869
U49928_at,1.46785763556
U68566_at,1.46780075514
S85963_at,1.46738004797
U79303_at,1.46679899895
M30625_s_at,1.46595998734
D50923_at,1.46592035778
M11437_cds2_at,1.46547726221
X05855_at,1.46535255703
U72517_at,1.46468706789
U10868_at,1.46433059566
M92303_at,1.46425963872
HG36-HT4101_s_at,1.46363619615
U38847_at,1.46337377418
X69150_at,1.46332884086
U37408_at,1.46270787387
D28532_at,1.46086834077
X66785_at,1.46064168207
HG4535-HT4940_s_at,1.46017831431
M57293_at,1.46001883266
M58569_s_at,1.45858890385
U93091_at,1.45766434624
X14684_s_at,1.45653958277
U43965_at,1.45648489588
D87438_at,1.4562149643
M74099_at,1.45584845824
U89717_at,1.4557479931
X52192_at,1.45559985712
S79281_at,1.45410422018
AF005037_at,1.4538632085
U25975_at,1.45331620629
X51405_at,1.45290089973
D31815_at,1.45231565888
X73608_at,1.45178387505
X99947_at,1.45066191129
M68520_at,1.44978411096
L40371_at,1.44916775749
M23533_at,1.44896337402
D79986_at,1.44864347303
U59423_at,1.44821540009
M10612_at,1.44782134984
D38521_at,1.44767239066
U46116_at,1.44731096242
D13628_at,1.44728046932
U07620_at,1.44705123087
HG1862-HT1897_at,1.44682226784
HG1783-HT1803_s_at,1.44675730979
U76638_at,1.44520516881
D86985_at,1.44514450257
X02160_at,1.44393359147
X82206_s_at,1.44366728437
HG2743-HT2846_s_at,1.44297600397
M62402_at,1.4417946978
U83411_at,1.44175521178
M19283_at,1.44144988658
D30758_at,1.44131116497
X60708_at,1.44087008536
D86973_at,1.43906776599
S77393_at,1.43827955628
M83772_at,1.43790911452
D28124_at,1.43775511051
X96849_at,1.43629743773
X55889_at,1.43585135268
X52022_at,1.43572497777
L00972_at,1.43568998463
X53795_at,1.43565321078
U66618_at,1.43539994084
Z30643_at,1.43485979371
HG2325-HT2421_at,1.43484076619
J04611_at,1.43479545894
HG2566-HT4792_r_at,1.43456282968
U33921_at,1.43355442966
D86964_at,1.43344867923
HG2290-HT2386_at,1.43327331477
Y08417_s_at,1.43271014122
U62293_rna1_s_at,1.43213311512
U60276_at,1.43094081007
X04327_at,1.42994098896
L10910_at,1.42964619852
HG2271-HT2367_s_at,1.42961804601
U25265_at,1.42872030147
U34880_at,1.42840529293
U34879_rna1_at,1.42837256013
HG3566-HT3769_at,1.4280609625
X07695_at,1.42677597969
S69189_at,1.42579613523
U43328_at,1.4255396202
D16827_s_at,1.42520001383
M81886_s_at,1.42420660519
X12953_at,1.4241450372
L11369_at,1.4239401835
J02923_at,1.42376407349
S39329_at,1.42359583736
HG3242-HT3419_s_at,1.42328169521
D29833_at,1.42310413901
D50917_at,1.4221210601
X61615_at,1.41810420513
M11717_rna1_at,1.41768677118
M55998_s_at,1.41758447888
X14346_at,1.41576453941
U80457_at,1.41447039849
U51478_at,1.41415693569
D90282_at,1.41389684486
X95095_at,1.41248348076
U47105_at,1.41223750873
X02875_s_at,1.41117201962
X69089_at,1.41080823929
U54999_at,1.40997389809
X17567_s_at,1.40961769901
U80034_at,1.40936204357
M37197_at,1.40857150513
K03431_cds1_at,1.40853537847
L07615_at,1.40800153795
Y07846_at,1.40775255269
U50327_s_at,1.40735387216
M96859_at,1.40734830852
U68031_at,1.40693974307
X97301_at,1.40683618343
HG2510-HT2606_at,1.40575929271
D86957_at,1.40561768585
J05070_at,1.40436715141
M64497_at,1.40361105532
Y07596_at,1.40194991665
U16720_rna1_s_at,1.40142000849
X59372_at,1.40078381449
M83216_s_at,1.40011062841
U38864_at,1.39990671411
U27325_s_at,1.39974779557
U53476_at,1.3988066194
M99435_at,1.39710871037
M93651_at,1.39658053263
D87445_at,1.3960816116
HG1602-HT1602_at,1.39606002821
J00209_f_at,1.39552528604
M12174_at,1.39494745875
AB000466_at,1.39474122665
M37271_s_at,1.39452487545
HG1148-HT1148_at,1.39444814441
Z24680_at,1.39288280696
D31889_at,1.392364318
X04729_s_at,1.39189743421
M31525_at,1.39181384988
X52142_at,1.39133539607
Y10812_at,1.39103599304
M16801_at,1.39081957232
X02910_at,1.39075690073
U48736_at,1.38982628633
X94333_at,1.38936731865
X80822_at,1.3884866802
M74002_at,1.38759525924
U41371_at,1.38683380355
U14969_at,1.38663737913
D83702_at,1.38648429376
Z48510_at,1.38634029293
M63603_at,1.3856958234
U52518_at,1.38549521237
Z12962_at,1.38506801825
Y12856_at,1.38480234384
D80010_at,1.38463403341
U50360_s_at,1.38374087319
U00946_at,1.38363563089
D79987_at,1.38332373877
U19906_at,1.38280804368
L35253_s_at,1.38262222817
M37583_at,1.38176361129
U82256_at,1.38067493154
X52001_at,1.38065523143
U82532_at,1.37878584623
U79272_at,1.37735817826
M29273_at,1.37699557383
U81375_at,1.37699340713
M83363_at,1.37641888352
U85267_at,1.37637608125
U56833_at,1.37418329464
HG3044-HT3742_s_at,1.3731904549
L27213_s_at,1.37314356201
D87012_at,1.37208340399
M64082_at,1.37146272965
S70004_at,1.37138895019
L29306_s_at,1.37135299287
L03785_at,1.37047993528
Z34822_f_at,1.37003957409
L34357_at,1.36839912064
L78833_cds4_at,1.36770247988
X14789_at,1.3674958009
X97198_at,1.36733577964
M55593_at,1.36688225019
S57212_s_at,1.36592932877
S81439_at,1.36324021424
X57809_at,1.36201035205
X98311_at,1.36078304744
M68907_s_at,1.36064314847
D80006_at,1.36063680823
X74570_at,1.35975238802
M77349_at,1.35544108114
M55067_at,1.35524872875
M81757_at,1.35505347988
M57567_at,1.35426775794
X89066_at,1.35354691078
J05257_at,1.35265304895
HG4188-HT4458_at,1.35086510071
X59871_at,1.35078558464
M97639_at,1.35057882323
U52830_at,1.34993718666
M21121_at,1.34991694278
AB000409_at,1.34935166767
M16714_at,1.34879489899
Z33905_at,1.3487378856
L36861_at,1.34760690399
M14539_at,1.34719241368
U54617_at,1.34507456917
X75315_at,1.34346746968
L02950_at,1.34234324893
U19495_s_at,1.34210392641
M17754_at,1.34189523689
V01514_at,1.34161936089
X66360_at,1.34150501351
L38696_at,1.34132700759
U28150_at,1.34087805717
U46025_at,1.34077758383
X80199_at,1.34043282721
J02843_at,1.33938257713
U14407_at,1.33862126297
U23946_at,1.33777985486
X06700_s_at,1.33762160604
D13435_at,1.33729169421
L37936_at,1.33698921831
J02876_at,1.33659699771
S81944_at,1.33648353001
D17532_at,1.33569445072
S76992_at,1.33560641264
M74047_at,1.33548865055
U61397_s_at,1.33421426813
X72632_s_at,1.33380088184
M65066_at,1.33365197004
M91083_at,1.33279746918
X14885_rna1_s_at,1.33191385247
U63824_at,1.33164037072
U30828_at,1.33117525062
X02152_at,1.3296804645
X71125_at,1.3286409043
L00634_s_at,1.32758023104
J04093_s_at,1.3273715991
M14123_xpt1_at,1.32702413328
L32961_at,1.32664875119
D00596_at,1.32644120622
L02326_f_at,1.3260443881
M14016_at,1.32463039564
M83652_s_at,1.32394924097
L33243_at,1.32356656116
AB006190_at,1.32204033779
X68994_at,1.32051480488
X69433_at,1.31959242805
Z12830_at,1.31949956688
M26657_s_at,1.31905381586
D80008_at,1.31892948796
Z29572_at,1.31824152674
U47077_at,1.31766180063
L27706_at,1.31638497388
U24576_at,1.31546610412
HG2705-HT2801_s_at,1.31491220491
X53800_s_at,1.31489893107
U43586_at,1.31467416282
Z97074_at,1.31442362632
X06956_at,1.31335881162
U55936_at,1.31177575481
J03798_at,1.31168285171
AB001325_at,1.31096533671
M14328_s_at,1.31047312716
Z34918_at,1.30962380207
S75256_s_at,1.30942664927
X69838_at,1.30749066777
U89336_cds4_at,1.30648036138
U68162_cds1_s_at,1.30504896315
U07919_at,1.30463478926
U48807_at,1.30014798865
D50495_at,1.29997873141
M29581_at,1.29944746854
U09303_at,1.29854485217
U71598_at,1.29701518052
D79991_at,1.29648730623
X58822_rna1_s_at,1.29631682559
D26308_at,1.2950046061
Z49148_s_at,1.29413888828
AB002533_at,1.29400091579
U28413_at,1.29336518359
M31651_at,1.29284183508
X65644_at,1.29267264133
L38928_at,1.29221472162
U79241_at,1.29168770262
L40400_at,1.29125277473
D49357_at,1.29103754969
L37112_at,1.29048163883
AJ000099_s_at,1.28989777016
X98206_at,1.28977073788
D63483_at,1.28824185707
D63479_s_at,1.28728633633
D38500_at,1.28697778581
X68505_s_at,1.2865662921
M97856_at,1.28622434619
U14518_at,1.28580449256
S69790_at,1.28549652214
M62424_at,1.28238053948
X55037_s_at,1.28221250132
HG944-HT944_s_at,1.28191689653
AB000468_at,1.28045499525
L38935_at,1.27952218561
U03634_at,1.2793272172
Y07683_at,1.27932030694
HG2139-HT2208_f_at,1.27898428112
L35854_at,1.27820296389
U76272_at,1.27723814476
X94910_at,1.277155338
U61276_s_at,1.27711802098
Y10256_at,1.27672110287
Z68747_at,1.27620413403
M55621_at,1.27619942094
M11722_at,1.27590147698
HG3492-HT3686_at,1.27545366396
J04605_at,1.27532331455
M57732_at,1.2743763229
U67191_at,1.27417719491
L07261_s_at,1.27358586214
X69115_at,1.27329631524
U27109_at,1.27323132714
U60269_cds1_at,1.27300642974
U81984_at,1.2721149559
M98447_rna1_at,1.26837440882
U32674_s_at,1.26827216694
L41268_f_at,1.26683552279
U20647_at,1.26553790693
X74801_at,1.26508273293
M36072_at,1.26507916455
M76424_at,1.26414122642
X93996_rna1_at,1.26412798905
HG3344-HT3521_at,1.2636457826
M63488_at,1.26167170735
U20760_at,1.26119977043
J03473_at,1.2603598325
U01833_at,1.25928633787
L43366_at,1.25690193924
X63575_s_at,1.25680808053
HG3942-HT4212_at,1.25660573435
AF012024_s_at,1.25605119647
M83822_at,1.25593862601
X70083_at,1.25508631818
L34600_at,1.25503742079
D00654_at,1.25491849465
S75174_at,1.25391113345
X12447_at,1.25210940205
D84294_at,1.25192962427
X17648_at,1.25114532883
U58682_at,1.25064982773
M84526_at,1.25026450066
S72487_at,1.24931003931
U76992_at,1.2476340172
U20908_at,1.24663395054
L43576_at,1.24637463132
Z49825_s_at,1.24544983267
AB000816_s_at,1.24532093604
L40377_at,1.24526267956
D50582_at,1.2450190609
S83362_s_at,1.24476056921
M14758_at,1.24442481707
L22524_s_at,1.24405762248
HG2663-HT2759_at,1.24370521884
M86407_at,1.2431371641
L07919_at,1.24252698881
U69141_at,1.24214855889
M96789_at,1.2384165428
D83032_at,1.23822737015
HG4517-HT4920_s_at,1.23821144748
L12760_s_at,1.23713066398
U68142_at,1.23673534984
L07515_at,1.23588650055
M99701_at,1.23582147453
X92368_at,1.23582017551
X97267_rna1_s_at,1.2350091269
HG2724-HT2820_at,1.23463059485
X79568_at,1.23407636732
U57099_at,1.23374639418
L36033_at,1.23337467537
U79247_at,1.23311131913
X14046_at,1.23300210323
U66578_at,1.23141766915
D87463_at,1.23116649279
Y10511_at,1.23095255663
M62840_at,1.23092981844
U47742_at,1.23090895362
X55448_cds1_s_at,1.23052227367
X05232_at,1.2304312956
U20158_at,1.23003032582
D21853_at,1.22958372616
L41066_at,1.22838341357
HG3543-HT3739_at,1.22825629313
Z20656_rna1_s_at,1.22800822617
M32879_s_at,1.22770015437
D64109_at,1.22757738043
M25897_at,1.22755878285
L24564_at,1.22737428088
M21056_at,1.22731075016
Z70219_at,1.22706651257
X52003_at,1.22685574915
U89336_cds3_at,1.22484045681
U84720_at,1.22453630575
J05073_at,1.2240141407
M35851_s_at,1.22263868777
X68742_at,1.22242801499
U81001_at,1.22216974723
U83598_s_at,1.22113254354
L34059_at,1.22018771194
U11791_at,1.22001501534
HG2260-HT2349_s_at,1.21984005497
D29675_s_at,1.21963753272
U33286_at,1.21960809717
AC002477_s_at,1.21953423299
S73205_at,1.2181031207
S58733_at,1.21773273039
Y00083_s_at,1.21732095025
X15357_at,1.21730442642
U13616_at,1.21711254871
D13897_rna2_at,1.21639637108
U55206_at,1.21612645765
HG2167-HT2237_at,1.21600109069
X83441_at,1.21589678989
X05360_at,1.21567480084
L32137_at,1.21566850238
HG2715-HT2811_at,1.21561391713
L27584_s_at,1.21431968199
M16938_s_at,1.21413795958
L19161_at,1.21381502024
U37426_at,1.21344415949
X66363_at,1.21338410618
U43527_at,1.21285397781
S80905_f_at,1.21268517167
D43948_at,1.21225115909
Z38026_at,1.21187403166
U27185_at,1.21132767906
M60750_f_at,1.20909945465
M32598_at,1.2089538288
L10343_at,1.2085099876
U68536_at,1.20836940583
X89426_at,1.20819090231
J04794_at,1.20804014635
K01884_at,1.20745178385
U63825_at,1.20734085885
M91036_rna1_at,1.2064851837
M36089_at,1.20638485811
D31890_at,1.20528489965
L16842_at,1.20467798036
L22650_at,1.20456864917
Z68280_cds2_s_at,1.20366757057
M21665_s_at,1.20361783329
U20536_s_at,1.20147038631
U66406_at,1.20002523249
L01664_at,1.19982257089
U17077_at,1.19971155643
D83017_s_at,1.19929606295
D85759_s_at,1.19905429808
HG2460-HT2556_at,1.19860621736
X58987_at,1.19821370795
D30037_at,1.19790047924
U22961_s_at,1.19781057192
X15183_at,1.19725658285
D80001_at,1.19714296838
Y00757_at,1.19677922969
X01060_at,1.19677532535
HG3991-HT4261_r_at,1.19658493932
J04102_at,1.19591478821
M15465_s_at,1.19577442518
U00951_at,1.19490346679
U44799_s_at,1.1945297455
M29277_at,1.19449434329
L37033_at,1.19257154816
X54326_at,1.19071382288
X99325_at,1.18897748054
X85116_rna1_s_at,1.18892239693
U80811_at,1.18804828765
S68134_s_at,1.18752107466
M22632_at,1.18735825992
X65488_at,1.18716084206
J04599_at,1.18684217861
M20777_at,1.18676307705
D42084_at,1.18625733188
M89473_at,1.18595367935
L35594_at,1.18585651039
Z48511_at,1.18531403428
L40636_at,1.18462692411
M85276_at,1.18443119029
U44755_at,1.18408584201
K01911_at,1.18281148806
Z48512_at,1.18244222666
HG4258-HT4528_at,1.18206921302
D83407_at,1.18189841075
S52969_cds1_s_at,1.1811456599
M13058_s_at,1.17924218443
J02611_at,1.1786916096
S72024_s_at,1.17855757546
HG3242-HT4231_s_at,1.17835662756
X64037_at,1.17801400278
X95406_at,1.17727412458
U64805_s_at,1.17713536211
U48865_s_at,1.17708129671
X97630_at,1.17701956576
M31606_at,1.17659670177
J05016_rna1_s_at,1.17656121369
D83778_at,1.17621172948
D21851_at,1.17494483273
L40394_at,1.17292066496
X14975_at,1.17233714919
D38024_at,1.17225366621
M83941_at,1.172063239
X71973_at,1.17175623075
D37984_s_at,1.17134212297
D63487_at,1.17050384846
M28130_rna1_s_at,1.17027616003
U39400_at,1.17024404809
Z48519_s_at,1.16975600898
J03069_rna1_at,1.16918657001
D85245_at,1.16785470658
X77307_at,1.16776670766
Y00477_at,1.16755983096
HG627-HT5097_s_at,1.16662436115
HG4336-HT4606_at,1.16574782965
D17427_at,1.16567555391
M14745_at,1.16507584575
X52882_at,1.16388164246
M58026_at,1.16365057442
U64105_at,1.16339828652
U67784_at,1.16304976983
X74104_at,1.161035012
M96995_s_at,1.16077783646
X81832_s_at,1.15974461633
HG1140-HT4817_s_at,1.15917975318
Z80779_at,1.15882086475
D86972_at,1.15864046577
J03263_s_at,1.15795177176
HG4724-HT5166_at,1.15697588986
U07681_at,1.15629576291
L76200_at,1.15605746164
U61167_at,1.15391708009
L01087_at,1.15367891127
U49436_at,1.15356058569
X75091_s_at,1.15350644597
HG1728-HT1734_s_at,1.15244249915
X59770_at,1.15229815242
Z22865_at,1.15133374464
D38551_at,1.15113593546
HG2815-HT2931_at,1.15090820476
U63743_at,1.14828522493
M26576_cds2_at,1.1479818134
U88902_cds1_f_at,1.14761337197
M26311_s_at,1.14750786029
U08015_at,1.14652890498
AD000092_cds2_at,1.14591090027
X66403_at,1.14574485014
X67683_at,1.14553027732
U65093_at,1.14531952746
U14968_at,1.14326339142
HG1614-HT1614_at,1.14310181543
M19311_s_at,1.14243638807
M68840_at,1.1422603965
HG1761-HT1778_s_at,1.14221263063
X06661_at,1.14184099964
X60036_at,1.14146318986
X13461_s_at,1.14067193513
K03207_f_at,1.13995686764
Z47043_at,1.13982140987
M95724_at,1.13820628864
U79270_at,1.13790170999
Y13620_at,1.13757658673
HG2743-HT3926_s_at,1.13709893484
X15306_rna1_at,1.13644246894
S53911_at,1.13616592862
J00287_at,1.13587916581
J02874_at,1.13541103775
L23959_at,1.13486549064
U07804_s_at,1.13431015035
D17525_at,1.13313275577
S68874_s_at,1.13281538726
AF005775_at,1.13202852675
M33772_s_at,1.13089258982
M99439_at,1.13067006189
J00129_at,1.12935613684
U91985_at,1.12891763042
M20642_s_at,1.12885967692
U50527_s_at,1.12861636085
U66580_at,1.12745021731
M26665_s_at,1.12697350239
U95626_rna1_at,1.12692772084
U38904_at,1.12667843738
D83783_at,1.12656487616
M95549_at,1.12600766967
Z19585_at,1.12518189151
U83171_at,1.12486806031
Y11681_at,1.12431349245
Z48501_s_at,1.12309970636
Z49989_at,1.12215030208
M14199_s_at,1.1220745503
L38929_at,1.1220179161
X12876_s_at,1.12155409693
U28251_cds2_at,1.12097530763
J03890_rna1_at,1.12024480386
L41147_at,1.11922124615
U56976_at,1.11792918472
L25085_at,1.11568222812
U42359_at,1.11555763954
S79522_at,1.11521625982
M23323_s_at,1.11518311448
U27333_s_at,1.11516413278
X07948_at,1.11444222573
U20391_rna6_at,1.11404449417
M16652_s_at,1.11357187482
K01383_at,1.11344204836
D10922_s_at,1.11292731337
D64015_at,1.11270811589
X78924_at,1.11234153899
M98833_at,1.11010237845
D87328_at,1.10979891968
M60746_at,1.10950948518
X94703_at,1.10892141655
J05582_s_at,1.1081096231
L78132_at,1.10802117737
X69978_at,1.10786089008
L41351_at,1.10749863969
X07876_at,1.10730084954
U51903_at,1.10696049656
AB000905_at,1.10658446896
U31201_cds2_s_at,1.10640097163
D88213_at,1.10573589111
U82311_at,1.10568480978
M92642_at,1.10484018984
U11717_s_at,1.10460737501
X60483_at,1.1045269456
D80012_at,1.10288398664
X13967_at,1.10288046623
L36844_at,1.10263869635
M30257_s_at,1.10202086127
HG2992-HT5186_at,1.10082276126
U31449_at,1.09942344734
HG3928-HT4198_at,1.0992977606
Y12556_at,1.09880795368
U25165_at,1.09872002609
U15641_s_at,1.09851049956
L27080_at,1.09834258339
U78107_at,1.09832665444
U05255_at,1.097403956
U39487_at,1.09725012777
U05321_at,1.09705817046
S70348_at,1.09613168956
M30269_at,1.09516926174
M19507_at,1.09506537124
D14134_at,1.09404350863
U08049_at,1.09367521626
X57809_s_at,1.09328531578
X14690_s_at,1.09302299378
X55668_at,1.0921775647
L13436_at,1.09143606331
U86759_s_at,1.09099730718
Y08302_at,1.09033822219
M32304_s_at,1.08952723366
M22760_at,1.08908279138
X59373_at,1.0890077983
U43189_s_at,1.08810155976
Y07847_at,1.08714478363
AC002076_cds2_at,1.0859605632
AC002115_rna2_at,1.08593112762
S67798_at,1.08497364458
Y07565_s_at,1.08483646792
D83699_at,1.08476852578
U17195_at,1.08383266654
U69546_at,1.08173628399
M71243_f_at,1.07946958581
L05568_at,1.07942655059
Z46973_at,1.07934463947
L13698_at,1.07742711035
J04152_rna1_s_at,1.07740642652
L28957_at,1.07732016811
X69920_s_at,1.07726588566
D31888_at,1.07712577219
U66077_at,1.07395581003
Y09392_s_at,1.07290895029
X59834_at,1.0718402918
U25771_at,1.07101437447
Z30426_at,1.07093646138
D63485_at,1.07067502815
HG2075-HT2137_s_at,1.07065324515
X97544_at,1.06781144482
U52112_rna5_at,1.06722640565
U12622_at,1.0668109213
Z50194_at,1.06596424126
S80267_s_at,1.06585539926
U63542_at,1.06581423455
U68723_at,1.06508490644
D78577_s_at,1.06481332517
M11749_at,1.06401626393
U03105_at,1.06345701414
X74614_at,1.0629250325
D29992_at,1.06203859786
U17418_at,1.06187100621
U34301_r_at,1.06161616749
D50863_at,1.0614112181
Z48054_at,1.0610106691
L76703_at,1.06082210874
U06863_at,1.0606562372
D30715_xpt5_s_at,1.0604198875
U48405_at,1.06031316166
U57627_at,1.05914694198
D86966_at,1.05863702311
Z15005_at,1.05811523924
X90999_at,1.05704692493
D49490_at,1.05596708721
U51127_at,1.05568711356
U68018_at,1.05509062616
J05412_at,1.05457173563
X14329_at,1.054359924
AF001620_at,1.05386059998
L34409_at,1.05354490639
X81788_at,1.05337542758
X92098_at,1.05302856468
X52979_rna1_s_at,1.05302779725
X59434_at,1.05251167171
X76104_at,1.05216732046
X00129_at,1.05193364498
D25539_at,1.05186985505
U85658_at,1.0518231474
X65614_at,1.05181980297
M74096_at,1.05102209633
S71043_rna1_s_at,1.05094153717
U04735_at,1.04970878829
L14922_at,1.04946393424
L24774_s_at,1.04899013449
U65581_at,1.0487594935
HG4116-HT4386_s_at,1.04791697383
U30313_at,1.04729900276
HG243-HT243_s_at,1.04482305914
M38258_at,1.04473849504
X79353_at,1.04417883511
M22324_at,1.04393130619
M21305_at,1.04327734451
Z15108_at,1.04236895921
D63134_at,1.0423635577
D43947_at,1.039628978
M34079_at,1.03945639006
L11244_s_at,1.03937775019
M80783_at,1.03838552971
L26953_at,1.03782916752
D28118_at,1.03766782106
M64936_at,1.03670256304
M83181_at,1.03648942908
Y00978_at,1.03631659156
U24488_s_at,1.03621369533
X78925_at,1.03580649273
L43964_at,1.0344963934
X12530_s_at,1.03296913184
M55905_at,1.03192585778
X17644_s_at,1.03124584273
S38742_s_at,1.03109780426
U29953_rna1_at,1.02921966675
D83784_at,1.02912415403
U09953_at,1.0289042161
M91432_at,1.02828864035
U08096_at,1.0281544345
X54131_at,1.02648601115
U18467_at,1.02530762844
U41804_at,1.02479952869
L29008_at,1.02407511819
AB000449_at,1.02376084826
X16282_at,1.02372112835
U88898_r_at,1.02284799907
U24685_at,1.02208476316
M27749_r_at,1.02186623645
M57703_s_at,1.02107322776
X64624_s_at,1.0202274107
U48707_at,1.02013430029
X16281_at,1.01939156783
U11870_rna1_at,1.01897814588
AB000460_at,1.01884359401
U21090_at,1.01874746096
HG3432-HT3621_at,1.01811688426
L77701_at,1.01790269339
M26692_s_at,1.01790056562
M57464_s_at,1.01660807462
D10522_at,1.0164870801
D37931_at,1.0163759723
D42123_at,1.01619789758
X52889_at,1.01388841115
AB001106_at,1.00846789792
L78267_at,1.00787536838
J04101_at,1.00641010177
L13286_at,1.00590922506
X51602_at,1.00345303436
X92518_s_at,1.00254936289
X07024_at,1.0017820754
L16991_at,1.00054857546
Z47556_rna2_at,1.00028033794
Z35309_at,1.0
Y13153_at,1.0
X99894_at,1.0
X98266_cds2_at,1.0
X91196_s_at,1.0
X82835_at,1.0
X78932_at,1.0
X58072_at,1.0
U88892_at,1.0
U66075_at,1.0
U60415_at,1.0
U37546_s_at,1.0
U37283_at,1.0
M35999_at,1.0
L09234_at,1.0
HG544-HT544_at,1.0
HG331-HT331_at,1.0
HG2538-HT2634_at,1.0
HG1067-HT1067_r_at,1.0
HG1019-HT1019_at,1.0
X57985_rna2_at,0.999542828801
X81889_at,0.9989319597
HG2271-HT2367_at,0.998409808469
U72342_at,0.998133851325
U49114_at,0.99675789324
U18259_at,0.996738944428
X99268_at,0.996660518115
X64838_at,0.996634148834
M94250_at,0.996054225474
S69115_at,0.995601424976
M60527_at,0.994929922048
D63881_at,0.994577468874
HG4109-HT4379_at,0.99425829552
HG862-HT862_s_at,0.993621201909
L39874_at,0.993441012469
M97496_at,0.99305243728
HG2261-HT2352_at,0.99263385007
M13143_at,0.991528336205
L34587_at,0.99089912719
J03507_at,0.988235906454
X64594_at,0.987731260989
L76159_at,0.986924834353
U89326_at,0.986450897243
X07203_at,0.984746313533
X16667_at,0.984206417503
X04445_rna1_s_at,0.982909359084
X83572_at,0.982355828095
HG4073-HT4343_at,0.98109617883
X63692_at,0.980586198695
L27624_s_at,0.979836909756
M35531_at,0.979820712488
D26535_s_at,0.979159657872
U51241_at,0.97906152425
U66048_at,0.978729671301
U47635_at,0.978398236746
M63180_at,0.978380355511
M81637_at,0.97822179481
U58675_cds1_at,0.97804996702
X99209_at,0.97623167134
D13627_at,0.973646362232
M19684_at,0.973226141388
U85767_at,0.973018026993
HG371-HT26388_s_at,0.972998408965
U28386_at,0.972953780071
M27533_s_at,0.971006147591
U36764_at,0.970661812434
M63962_rna1_at,0.969910004414
HG4638-HT5050_at,0.969824734891
U62434_at,0.967402990353
L27559_s_at,0.96595041891
X51755_cds5_s_at,0.965001800189
HG3477-HT3670_at,0.964840870459
U89335_cds2_at,0.964785299335
D50640_at,0.963894403632
X51521_at,0.962414646522
D79997_at,0.961957811245
M63904_at,0.961732927934
D49738_at,0.960898422852
L11285_at,0.959914360917
HG3105-HT3281_s_at,0.958375276474
U82313_at,0.958369769459
U79751_at,0.958347130213
U53468_at,0.958035011502
X06182_s_at,0.957441173985
X87843_at,0.956731844826
Z29066_s_at,0.956612382729
HG1827-HT1856_s_at,0.956414808482
U29171_at,0.955849290167
X16707_at,0.955478105675
U67615_at,0.95500886326
D84454_at,0.954307299022
D14657_at,0.953817327726
M60299_at,0.952907405558
S76638_at,0.952440779824
HG651-HT4201_at,0.951989151032
U29680_at,0.951707669216
D14661_at,0.951601352387
M27161_at,0.951190518877
U90902_at,0.951123316981
X81892_at,0.95067033452
X63454_at,0.950608123449
M20530_at,0.950583798387
U02310_at,0.949799010213
M76766_at,0.949374890616
U33053_at,0.948373918008
X63097_at,0.947876234667
M26683_at,0.94695357887
HG3125-HT3301_s_at,0.946561452549
U09117_at,0.94558104123
X54925_at,0.945408053948
J00277_at,0.944559042186
X96924_rna1_at,0.944552565041
U92014_at,0.943658460805
U95740_rna1_at,0.943057010853
D49410_at,0.942794657454
U86070_at,0.94278372165
X99141_at,0.942571288469
AF000177_at,0.942448238749
L20859_at,0.941527312129
U69645_at,0.941510279004
M35252_at,0.941171157156
J04621_at,0.939270093481
U10689_f_at,0.938627335115
U49089_at,0.938373716898
HG4185-HT4455_at,0.938054475203
X02874_at,0.937274658268
AF007111_at,0.93722037144
Y00291_at,0.936903532524
M24461_at,0.936615207336
M59964_at,0.935601985961
U75679_at,0.935554117731
L38932_at,0.934684513296
X13100_s_at,0.934276553593
Y10506_at,0.933753286944
S75463_at,0.932864413617
U82759_at,0.932597987242
D87077_at,0.931580470278
X87342_at,0.930434774456
U94585_at,0.930426122121
S83366_cds1_at,0.930403554518
S68616_at,0.929854048961
X81637_at,0.929805437271
M85164_at,0.929668359648
HG721-HT4827_s_at,0.928826553036
X89101_s_at,0.927642571205
M31166_at,0.927602650233
Y08991_at,0.92727952433
U90550_at,0.926732037419
HG1877-HT1917_s_at,0.926434114729
X68561_at,0.92494003452
M21005_at,0.923937278325
D83781_at,0.923137187806
U16031_at,0.922457206053
D86519_at,0.921804698448
U01828_at,0.921623967076
D85939_at,0.921430686746
L41887_rna1_at,0.919906715482
U29091_at,0.919024031873
M74525_at,0.918863246367
X16662_at,0.917828888777
U19487_at,0.91741718818
M14764_at,0.916659963876
Z48923_at,0.91653801617
U19180_at,0.915822626804
X97675_rna1_at,0.915080070669
M90391_s_at,0.914767056983
X58255_at,0.914568901219
M37712_at,0.91441494908
D26598_at,0.91250095407
M21494_at,0.911571348968
X96401_at,0.911415735841
X06825_at,0.911176802515
X13227_at,0.909517525997
X92493_s_at,0.908992967044
X77567_s_at,0.908420248623
Z71389_at,0.905441817718
M93143_at,0.904895343552
U15085_at,0.904849943782
D86640_at,0.902847969862
D87461_at,0.901546513105
