Gene,T-Value for Class RHB
D89050_at,1.30313869738
Z84722_at,1.30311527824
D49488_at,1.30311505084
U28963_at,1.30174033635
U43148_at,1.30138822652
U04810_at,1.30051483712
S67798_at,1.29980083865
M95610_at,1.29885991702
S78432_xpt1_at,1.29844247857
HG3971-HT4241_at,1.29754589636
U18271_cds1_at,1.29576687439
D63478_at,1.29561753189
U57623_s_at,1.2953602764
K03021_at,1.29386498256
M31776_s_at,1.2934031439
M59820_at,1.29310964873
M85169_at,1.29255535404
M93426_at,1.29211680701
U68233_at,1.29196663902
U25750_at,1.29127992654
L40388_at,1.29064610741
X70940_s_at,1.28984797657
Z67743_at,1.2887914099
X15882_at,1.28848689902
X76534_at,1.28827899358
M94880_f_at,1.2882590641
HG2743-HT2846_s_at,1.28790885634
Z18954_at,1.28787457809
Z30644_at,1.28768737849
M57710_at,1.28670314014
M25756_at,1.28582665098
D63875_at,1.28566824415
X51521_at,1.28564535593
U68142_at,1.2853761734
Z48923_at,1.28494948766
K01884_at,1.28458002013
J04611_at,1.28394998961
M26692_s_at,1.28377968415
Y07846_at,1.28377538605
L01087_at,1.28352886447
U62317_rna7_at,1.28205163298
Z81326_at,1.27917991474
Z20656_rna1_s_at,1.27882607478
M86667_at,1.27864012082
X81851_s_at,1.27840922456
X77794_at,1.27775181849
X99141_at,1.27691038171
M95787_at,1.27664149056
L35545_at,1.27644271979
U31449_at,1.27644073877
J04973_at,1.27561795336
U47686_s_at,1.27556042257
M99564_at,1.27539879236
U25128_at,1.27430302371
D13644_at,1.27420021891
M83181_at,1.27333985166
M24194_at,1.27271810546
M17754_at,1.2717712779
L35854_at,1.27117820927
M76125_s_at,1.27108188513
M33336_at,1.27097330335
M94172_s_at,1.27048482566
M54968_at,1.27011427932
D87071_at,1.26858957838
U26648_at,1.26617141479
U26727_at,1.2652296965
X89267_at,1.26505542355
U41813_at,1.26484111209
U80040_at,1.26471664475
X75308_at,1.26416474106
S59049_at,1.26292893869
D42085_at,1.2627678046
U17195_at,1.26128968472
U75370_at,1.2609900364
U67615_at,1.26024731297
X79067_at,1.25963675428
U63825_at,1.25961786124
L27841_at,1.25921767312
U37012_at,1.25895156601
X52151_at,1.25869533132
X93510_at,1.25782337426
L19161_at,1.25749861382
X87237_at,1.25672622217
U47927_at,1.2566026602
X53390_s_at,1.25612276996
U00238_rna1_at,1.25577607645
L34838_at,1.25560218798
U46025_at,1.25555146484
X03934_at,1.25447053231
U29171_at,1.25374964008
M22612_f_at,1.25269720692
U07802_at,1.25221689463
HG1327-HT1327_s_at,1.25213221494
X62048_at,1.25173270622
X00351_f_at,1.25172970276
X82676_at,1.25136444808
HG4541-HT4946_s_at,1.25122812268
Z48633_at,1.25035731359
X04347_s_at,1.24950420007
D82343_at,1.24909492456
X63717_at,1.24809077809
D88460_at,1.24796979806
M32405_at,1.24792411746
X69141_at,1.24773913779
M55998_s_at,1.24752208466
M60284_s_at,1.2467976263
U29725_at,1.24627981297
X78627_at,1.2461262258
U04270_at,1.24470121887
X85786_at,1.24420312252
L77730_at,1.24319633113
M26311_s_at,1.24262328155
U12255_at,1.24216264136
AB000816_s_at,1.24201824936
J00124_at,1.24164120989
X06825_at,1.23934220871
X84194_at,1.23857276531
M55671_at,1.23820587994
M76231_at,1.2367200397
D63485_at,1.23648703735
U43318_at,1.23556194814
Y10871_at,1.23527141987
U69645_at,1.23509807935
U57341_at,1.23439874269
M21005_at,1.23398838267
M33493_s_at,1.23367700931
L35240_at,1.23296579295
L27080_at,1.23272474288
M89470_s_at,1.23182972277
U80811_at,1.23116302975
U95740_rna1_at,1.23057160388
U07358_at,1.23036548798
J04101_at,1.22870630677
X96381_rna1_at,1.22781023862
S67247_s_at,1.22774756946
X79888_at,1.22770988804
U06155_s_at,1.22728978983
X52022_at,1.22694819769
M37815_cds1_at,1.22598828288
L41162_at,1.22592974052
L10910_at,1.2259071795
D11151_at,1.22438005174
U79257_at,1.22303206506
X66113_s_at,1.22260831946
HG4058-HT4328_at,1.22169898436
U89896_at,1.22155989169
M60974_s_at,1.2215114225
HG3925-HT4195_s_at,1.22014784857
K02268_at,1.21999309522
U02031_at,1.21996683349
M21119_s_at,1.21987157021
U70322_at,1.21937475128
U06632_at,1.21876902415
X83378_at,1.21855171236
HG982-HT982_s_at,1.21744931901
M35851_s_at,1.21738300464
X69636_at,1.21570413151
U43843_at,1.2153765442
U09877_at,1.21439309329
U41804_at,1.2140826057
U43203_s_at,1.21265833141
M37755_f_at,1.21253236659
U34605_at,1.21196253076
S65583_rna1_at,1.21190131441
J02982_f_at,1.21122274645
M18533_at,1.20950749436
D28383_at,1.20896970645
HG3502-HT3696_at,1.20839904108
D90224_at,1.20832230747
D84424_at,1.20763810482
X72012_at,1.20707050578
M93221_at,1.20694015816
L37360_s_at,1.20691645094
U89336_cds4_at,1.20647390365
U23942_at,1.20615127343
M21551_rna1_at,1.20553449363
U52373_s_at,1.20545781417
U25433_at,1.20491979564
Y08999_at,1.2048958269
M83941_at,1.20476005889
U04313_at,1.20441008363
M17733_at,1.20425368582
M32598_at,1.20410433609
J04617_s_at,1.20357629144
V00536_rna1_at,1.20184966636
U62015_at,1.20133031249
M60052_at,1.20128615139
S75256_s_at,1.20100716085
D78014_at,1.20080308033
X99728_at,1.20043919091
X81333_at,1.20043302555
Z35402_rna1_s_at,1.19968495329
D25274_at,1.19938200927
M97252_at,1.19885482116
M35128_at,1.19854686012
L10377_s_at,1.1980511398
M34192_at,1.19741917905
X77748_at,1.19728118233
L01664_at,1.19728118233
Z22535_at,1.19684961573
S74221_at,1.19675184314
X66401_cds1_at,1.19667305115
U44103_at,1.19538783615
L05500_at,1.19468721848
U27831_at,1.19405312881
X58987_at,1.19367498466
M14091_at,1.19278238292
U44975_at,1.19249280268
U57971_s_at,1.19245208392
S83366_cds1_at,1.19228000802
X15875_at,1.19220008337
U80017_rna3_at,1.19009122079
S78825_at,1.1894605153
X66363_at,1.18935078963
D87685_at,1.18888627179
M62994_at,1.18844851467
U34343_at,1.18769836883
U54804_at,1.18685959105
J05272_at,1.18548378024
M93056_at,1.18525472117
X71125_at,1.18392681989
M32334_at,1.18208464358
D86550_at,1.18206432901
HG36-HT4101_s_at,1.18153056812
L25878_s_at,1.18069094076
M31423_s_at,1.18042408279
J05070_at,1.17960203797
L23808_at,1.17938938247
X92518_s_at,1.1792946988
Z70295_at,1.1790649318
U13948_at,1.17902550223
M30838_at,1.1787523058
K02574_at,1.17804483709
S78723_rna2_at,1.1779682747
S77356_at,1.1775678964
U07882_at,1.17691334596
M62402_at,1.1759582407
X04327_at,1.17587597308
X85133_at,1.17388720735
X95289_at,1.17331106433
U36787_at,1.17325757311
HG1496-HT1496_s_at,1.17252569512
U19765_at,1.17133156523
L39211_at,1.17093540359
X99226_at,1.1703084847
M27160_at,1.16984403857
L07956_at,1.16967210074
HG1747-HT1764_s_at,1.16956695758
X75918_at,1.16915684883
U78095_at,1.16885655544
U68485_at,1.16790488713
X95073_at,1.16735829172
L23116_at,1.16677795652
X04526_at,1.16626982384
L13923_at,1.16501953995
U09716_s_at,1.16396416931
U35835_s_at,1.16334414609
HG1098-HT1098_at,1.16269725791
AB002365_at,1.16181578982
L41870_at,1.1615455075
U85193_at,1.1596930946
L37042_at,1.1588684341
HG2846-HT2983_at,1.15880556752
Y12393_s_at,1.1576956692
U65092_at,1.15740955078
S71043_rna1_s_at,1.15604521132
AF005043_at,1.15593949204
L46720_s_at,1.15593529219
D30758_at,1.15562276553
J03805_s_at,1.15527672712
X15729_s_at,1.15497244071
AF007111_at,1.15491563353
Y08915_at,1.15265145874
X91788_at,1.15130267442
Y07829_xpt4_at,1.15104513039
U08096_at,1.15100787202
HG2271-HT2367_at,1.15017197998
X55666_at,1.14998556016
M36284_s_at,1.14934305632
D87673_at,1.14895059476
X81003_at,1.14869003601
D87002_cds2_at,1.14848804462
U85992_at,1.14830176038
X92896_at,1.14811737039
AB000897_at,1.14755826218
S79862_s_at,1.14722121224
D59253_at,1.1470691254
S76067_at,1.14696831061
D16581_at,1.14463587349
U58516_at,1.14426748586
U46751_at,1.14426617756
M34057_at,1.14375461606
U73477_s_at,1.14366017659
D42047_at,1.14353310462
J02871_s_at,1.14288952286
D50857_at,1.1408839755
U61981_at,1.14079244456
M58297_at,1.14051368721
M22976_at,1.14028373117
U72882_s_at,1.13778671268
AB000468_at,1.13661227123
U79263_at,1.13520625279
L36463_at,1.13506124309
AF006041_at,1.13464155017
D13636_at,1.1345399559
X07695_at,1.13451500636
J00287_at,1.13428896366
U17032_at,1.13380776783
L38487_at,1.13330632715
U36601_at,1.13302808003
Y00971_at,1.13247604894
D30755_at,1.13188972618
U02556_at,1.13078378825
U52191_s_at,1.12989805696
X73113_at,1.12955207574
X06256_at,1.12947614315
D42046_at,1.12935416519
L20965_at,1.12910107073
U18321_at,1.12877048976
M86917_at,1.12872305969
D61391_at,1.12792267125
M20642_s_at,1.12736569748
L15533_rna1_at,1.12481923028
M68864_at,1.12260419328
Z50022_at,1.12252389364
M22490_at,1.1224550469
U73960_at,1.12243355647
L38810_at,1.12193156364
U91932_at,1.12176247429
D87127_at,1.12159574825
U87593_f_at,1.1205160632
M59499_at,1.11945791517
D10537_s_at,1.11936750551
X14766_at,1.11900397791
L03532_at,1.11811381556
HG1728-HT1734_s_at,1.11795339995
AC002045_xpt2_s_at,1.11716726119
U60205_at,1.11686498914
U08049_at,1.11681171894
L31529_at,1.11656215979
M28213_s_at,1.11648348138
X53586_rna1_at,1.11575375742
M34353_s_at,1.11569387864
U83598_at,1.11535599232
U51432_at,1.11449686823
U94831_at,1.11415494643
U27333_s_at,1.11385333031
L20688_at,1.11374608401
HG4582-HT4987_at,1.11280379686
D87460_at,1.11258156712
U28758_s_at,1.11105788245
Y10375_s_at,1.1107363489
HG3576-HT3779_f_at,1.11003596749
M26683_at,1.10874393767
U62438_at,1.1084459573
Z29678_at,1.10809404995
X79536_at,1.10801847281
U89606_at,1.10760161487
HG2743-HT3926_s_at,1.10743428685
M90391_s_at,1.10731960676
D86966_at,1.10729461961
X70944_s_at,1.10688300653
Z70723_at,1.10630761224
M19507_at,1.10612406991
D78132_s_at,1.10596087063
M55905_at,1.10591796048
D86640_at,1.10521833913
L27584_s_at,1.10462074419
HG2566-HT4867_at,1.10415396411
D16611_s_at,1.10394708491
X04654_s_at,1.10333912907
X98248_rna1_at,1.10240849955
U97188_at,1.10149145536
X82494_at,1.10105748848
D11428_at,1.10078853573
M98343_at,1.10004776895
U03397_s_at,1.09980435552
U79273_at,1.0996438174
U28368_at,1.09946223153
X83705_s_at,1.09937111643
M30607_s_at,1.09880838843
HG2992-HT5186_at,1.0987897961
X60487_at,1.09859048901
D38496_s_at,1.09839362521
HG862-HT862_s_at,1.0977429815
U13737_at,1.09728075686
U05255_at,1.09632181003
M32304_s_at,1.09557608494
U78556_at,1.09401134571
Z69030_s_at,1.0934557649
U59748_at,1.09336863761
L36642_at,1.09304049639
M57423_f_at,1.09230721884
U94585_at,1.09205381474
D13146_cds1_at,1.09161554981
S72869_at,1.09074475212
M83088_at,1.09066083407
HG2810-HT2921_at,1.09043057602
X69115_at,1.09040936902
X64037_at,1.09040719824
L40399_at,1.09035428052
HG162-HT3165_at,1.09001368713
D86975_at,1.08907166429
L04656_at,1.08901558992
X96849_at,1.08829887865
U69140_s_at,1.08758620866
M12625_at,1.08737424242
X03656_rna1_at,1.0871365495
X90530_at,1.08673371109
U18237_at,1.08610828942
M64099_at,1.08610770773
U17418_at,1.08607550146
Z34897_at,1.08564494585
M91368_s_at,1.08541394757
AC002076_cds2_at,1.08502049667
X00129_at,1.08501684369
L47726_at,1.08438045798
L03411_s_at,1.08386745621
M13194_at,1.08283611997
M27281_at,1.0825160764
U17077_at,1.08166329082
Z11685_s_at,1.08120068753
X69978_at,1.07979063069
X91868_at,1.07933192835
J03473_at,1.0788453351
D14678_at,1.0785947663
L05568_at,1.0785657827
D50916_at,1.07736515691
X03473_at,1.07724034109
U79267_at,1.0757923634
U55764_at,1.07424291037
Z80779_at,1.07419038037
AF009674_at,1.07417501766
U66077_at,1.07316042222
AB000115_at,1.07293786594
AF000177_at,1.07248175207
X12876_s_at,1.07197031649
K03192_f_at,1.07143655225
L09235_at,1.07135025525
D14826_s_at,1.07086457173
U40391_rna1_at,1.07024544523
M14328_s_at,1.07001142683
Z30426_at,1.06956357955
L13761_rna1_at,1.06855283117
D83776_at,1.06832243913
U09412_at,1.06753500903
L23959_at,1.06710894589
X12458_rna1_at,1.06691464617
M28585_f_at,1.06637832243
L10838_at,1.06612331624
D83784_at,1.06559150706
Z24680_at,1.06509056981
X05345_at,1.06489339595
AF001620_at,1.06279686404
M10051_s_at,1.06197120344
M33882_at,1.06196575734
U48263_at,1.06196354873
X76104_at,1.06010271745
M88279_at,1.05774094847
X52008_at,1.05770541765
M18731_at,1.05736441039
S42303_at,1.05668077647
U15637_s_at,1.05667531244
M29540_at,1.05666839164
Z48042_at,1.0563489221
Y07909_at,1.05619272588
D89289_at,1.05557470777
M15841_at,1.05482093356
U41060_at,1.05477699693
U14577_s_at,1.0544277063
U40369_rna1_at,1.05422997399
X14684_s_at,1.05411512052
X66894_s_at,1.05354088747
M37271_s_at,1.05328001686
L34409_at,1.05298536435
D26362_at,1.05216158846
M26708_s_at,1.05145018803
U73167_cds5_at,1.05113838598
M63438_s_at,1.05100168389
Y00815_at,1.05062362302
L33881_at,1.05031540865
X73501_at,1.04935775348
M19267_s_at,1.04934052018
M30135_at,1.04913720321
U64573_s_at,1.04906359145
M34516_r_at,1.04835247209
D38076_at,1.04799598693
S74445_at,1.04766244589
L32137_at,1.04719859757
L11244_s_at,1.04695337662
U60873_at,1.0460602309
Z50194_at,1.04386197333
U96629_rna1_at,1.04252692689
U89336_cds3_at,1.04167813804
Z71389_at,1.04156837037
HG4185-HT4455_at,1.04154440035
D14533_at,1.04025729924
Z49099_at,1.03909666134
U47007_at,1.03865912511
HG846-HT846_at,1.03819012808
HG2855-HT2995_at,1.03791219112
L41268_f_at,1.03752992692
D83920_at,1.03723079081
D79998_at,1.03719364126
D10522_at,1.03715189941
HG3942-HT4212_at,1.03683083558
Z35085_s_at,1.03517576459
Z68280_cds2_s_at,1.03266246515
HG2465-HT4871_at,1.03262996988
HG3627-HT3836_at,1.0324963679
L02326_f_at,1.03228426451
U12535_at,1.03150808369
U41371_at,1.03135923577
M27891_at,1.0310215772
Z11899_s_at,1.0309474908
Z68228_s_at,1.03008338086
HG4243-HT4513_at,1.02942741801
L78833_cds1_at,1.02913070038
X60382_rna1_at,1.02876924643
M87503_at,1.0272315454
HG2663-HT2759_at,1.02714665245
U90544_at,1.02650129113
M22632_at,1.02605531414
U90919_at,1.02553072363
M63262_at,1.02469092296
U10473_s_at,1.02441420902
U68162_cds1_s_at,1.02312934696
X78338_at,1.02301311686
V00594_s_at,1.02275248395
X77383_at,1.02211305127
Y07707_at,1.02024358203
X69550_at,1.01987682125
U89335_cds2_at,1.01968530849
X57809_s_at,1.01956318012
L11701_s_at,1.01841448285
D86519_at,1.01751272613
J04513_at,1.0173375603
M14648_at,1.01647810421
HG3930-HT4200_at,1.01563939237
J03027_at,1.01526696975
U17743_s_at,1.01485242938
D38024_at,1.01415160353
D86979_at,1.01369373123
Z38026_at,1.01270444138
S78085_at,1.01199381136
X79981_at,1.01176803928
L14787_at,1.01120448652
U35113_at,1.01089176318
M14539_at,1.01072513955
X04729_s_at,1.01041208761
D87684_at,1.00842969394
D43947_at,1.00827629805
X14787_at,1.00798617898
M54992_at,1.00669992195
HG2028-HT2082_at,1.00620193603
J00220_cds5_at,1.00479796117
X15573_at,1.00419414758
D28114_at,1.00357589656
L13258_at,1.00350010256
S72024_s_at,1.00348037081
J03040_at,1.00264008519
Z15115_at,1.00241366871
Y09392_s_at,1.0016121344
L08096_s_at,1.00156546222
L08904_at,1.00107907474
Z35309_at,1.0
Y13153_at,1.0
X99894_at,1.0
X98266_cds2_at,1.0
X91196_s_at,1.0
X82835_at,1.0
X78932_at,1.0
X58072_at,1.0
U88892_at,1.0
U66075_at,1.0
U60415_at,1.0
U37546_s_at,1.0
U37283_at,1.0
M35999_at,1.0
L09234_at,1.0
HG544-HT544_at,1.0
HG331-HT331_at,1.0
HG2538-HT2634_at,1.0
HG1067-HT1067_r_at,1.0
HG1019-HT1019_at,1.0
L42572_at,0.998288814808
M14058_at,0.998052832455
L04483_s_at,0.997736238694
U51240_at,0.997648153744
X16546_at,0.997581022981
U66879_at,0.997075193748
U16306_at,0.996997211938
M11353_at,0.995781789184
D10656_at,0.995182664937
U87269_at,0.994275040929
D50863_at,0.993632553601
X04297_at,0.99303832735
X13546_rna1_at,0.992205391246
M21494_at,0.992065864038
M35252_at,0.99148638258
M32578_at,0.99121897345
M59964_at,0.990615764682
M68895_rna1_at,0.989901479264
X61070_at,0.9897433734
X67594_at,0.989163292255
M93143_at,0.988703088879
U19487_at,0.988152507007
X63468_at,0.986908828883
HG3085-HT3254_s_at,0.986559024227
U72514_at,0.986295177344
X53002_s_at,0.986037955481
M32879_s_at,0.985605499601
X54380_at,0.985544119196
U22314_s_at,0.985357966182
L04510_at,0.985313625443
L34035_at,0.985200886371
M84526_at,0.985149161887
X76498_at,0.984039955273
L23852_at,0.980719740252
M95724_at,0.980714409639
D80012_at,0.980456556259
U09414_at,0.97730321118
U08198_rna1_at,0.976829295064
Z11695_at,0.976658331277
Z22865_at,0.976365759572
U24488_s_at,0.976159424643
U51903_at,0.976086507106
Z73677_at,0.975327198289
X58199_s_at,0.974498846834
V01512_rna1_at,0.974130712361
M55593_at,0.973703760687
U15306_at,0.973148275867
L09708_at,0.972755445838
M55420_at,0.972528946204
M22430_at,0.972170926276
S83325_s_at,0.972028104239
U42387_at,0.970786974572
U36759_s_at,0.970652331352
M27783_s_at,0.970321645013
Z70219_at,0.970297437076
L38707_at,0.969446673083
U59752_at,0.969303585736
M31166_at,0.969279999314
U70064_s_at,0.969093275243
M59465_at,0.968964009062
D17408_s_at,0.968665456672
X77753_at,0.968591827522
L13286_at,0.967924003422
L11372_at,0.96754792974
U27109_at,0.967494403715
U90911_at,0.9663033028
D12686_at,0.965025516179
U91327_at,0.96482880238
U46194_at,0.964205388964
U06233_at,0.961220492147
M63928_at,0.960841157564
S82198_at,0.960371246511
D87076_at,0.960189127891
HG174-HT174_at,0.959903180013
U41163_s_at,0.959820710515
U55206_at,0.95980660133
M28209_at,0.959642491058
D83767_at,0.959130821902
AD000684_cds1_at,0.958778338333
U61262_at,0.958155648531
J02874_at,0.957275313943
L25286_s_at,0.95596536296
D00860_at,0.954483170181
M25897_at,0.954140669951
J05412_at,0.951854555269
X51420_at,0.951476323024
M20902_at,0.951204073685
D87258_at,0.950629730638
L34657_at,0.950115703465
M10321_s_at,0.950055915118
J02876_at,0.94877637552
HG4322-HT4592_at,0.948756066843
M34996_s_at,0.948184432156
U50330_at,0.947720110936
L27624_s_at,0.946795353149
U43328_at,0.945413475736
U78107_at,0.944643054158
U09367_at,0.944398462589
U51010_s_at,0.943467254975
M61855_at,0.943119861591
U14588_at,0.942704049806
U05861_at,0.942474655517
U19180_at,0.941044596615
J03278_at,0.940972261568
U31384_at,0.937560079017
Y10376_at,0.937406835215
HG4490-HT4876_f_at,0.936601834922
D63506_at,0.93647970995
M29550_at,0.93629706422
U90918_at,0.936239300671
HG2415-HT2511_at,0.935478089867
X17098_at,0.935426637423
D87292_at,0.934251416914
J03242_s_at,0.93382221521
M91585_at,0.933348640591
Z94753_s_at,0.930571548398
D38128_at,0.929657661163
M30938_at,0.929296012838
X66087_at,0.928839114368
M59979_at,0.926916649035
X15183_at,0.925963292825
L27479_at,0.92565891828
HG2987-HT3136_s_at,0.925578792518
U66838_at,0.925414331455
U25801_at,0.92257363924
U53347_at,0.921487823665
M26041_s_at,0.921290317066
J04029_s_at,0.920863429014
X71973_at,0.920150931497
X63753_at,0.919904007188
M64929_at,0.919878097841
X62534_s_at,0.918599952949
X91911_s_at,0.917114235513
M13690_s_at,0.916801164972
U62293_rna1_s_at,0.915691068418
U66559_at,0.91497545032
K02882_cds1_s_at,0.914942957476
U30999_at,0.913848715413
U21551_at,0.913088894562
M90356_f_at,0.912822094004
U79301_at,0.912496440983
L40393_at,0.912224742699
U70732_rna1_at,0.912186096527
Z49155_at,0.909783104002
U03877_at,0.909597009018
L07594_at,0.908127426486
U34360_at,0.907071595927
L13720_at,0.90672551793
D64110_at,0.906298473395
D16532_at,0.906203916145
X74929_s_at,0.906164694723
X03363_s_at,0.906073209233
L11284_at,0.905976759607
L76517_at,0.904984184689
X54925_at,0.904347962287
X75091_s_at,0.904269657601
U49785_at,0.904177152303
U10686_at,0.903709785414
U07151_at,0.903414308863
D25328_at,0.902734112445
X79440_at,0.902679879899
Z22555_at,0.901968824454
AF005037_at,0.901511611649
Y07755_at,0.900959668592
J02960_cds1_s_at,0.90088545275
X77094_at,0.900541286475
X59405_at,0.900326494557
M55268_at,0.899186509325
U59863_at,0.897380939766
L03840_s_at,0.897301691769
X65962_s_at,0.897019575831
M16938_s_at,0.896146315614
U48865_s_at,0.895726211344
M17863_s_at,0.89558495813
M81780_cds4_at,0.893963623876
U50146_at,0.893573755508
HG4114-HT4384_at,0.893177340015
Z83804_at,0.892529633454
U84011_s_at,0.892254156019
M98833_at,0.892200744156
J03798_at,0.891999021176
M92357_at,0.890404032196
D25304_at,0.889410388362
L36033_at,0.889214923757
M32315_at,0.889177285468
U90913_at,0.889129293725
U53476_at,0.887528879093
M76378_at,0.886212673708
M22324_at,0.885935909087
U37122_at,0.885375187282
S82447_s_at,0.884940266493
M31210_at,0.883910563405
U82311_at,0.882270769378
M77481_rna1_f_at,0.881663676587
HG1980-HT2023_at,0.881471094459
S77154_s_at,0.880900703734
L10343_at,0.880637300537
Z23064_at,0.880271462199
M74096_at,0.880109676891
L06845_at,0.879602297324
M62424_at,0.879600960042
U20647_at,0.877174967791
L13042_at,0.876583355017
D87444_at,0.876083578065
HG3517-HT3711_at,0.875325572309
U66726_at,0.875160893182
X69886_s_at,0.874658717884
Z22970_at,0.874548891369
U09210_at,0.874543305087
X57985_rna2_at,0.873505603191
U08021_at,0.872443510308
S70609_at,0.872173295223
D14710_at,0.870986915519
U50361_s_at,0.870612471897
HG721-HT4827_s_at,0.870269136626
U50531_at,0.867942253489
M81637_at,0.867788744012
X63187_at,0.86731554995
U37248_at,0.866501939925
D14660_at,0.866191882852
M27492_at,0.865346100539
AC002115_cds4_at,0.864578406976
M19154_at,0.864432117605
L38486_at,0.864233291719
U24683_at,0.863931446541
U27699_at,0.863582768338
Z74615_at,0.863390522785
L20861_at,0.863337849862
D87433_at,0.862931333409
U79258_at,0.862572934544
U44754_at,0.862381548006
D38751_at,0.862322960665
D13540_at,0.860650450234
L42373_at,0.860565162924
L36870_at,0.860539053596
U03911_at,0.860317306762
Z24727_at,0.860191493287
D17525_at,0.859883935482
U70987_at,0.859113081945
M29581_at,0.858884011781
X97065_at,0.858668012943
M58569_s_at,0.857795422678
X13334_at,0.857418447983
HG2525-HT2621_at,0.857063818845
S70585_rna1_at,0.85664718268
L14856_at,0.856427781839
U89336_cds1_at,0.856169477769
U04520_at,0.855246660889
U83598_s_at,0.855038663992
HG908-HT908_at,0.854521119035
X59739_at,0.854507085126
Z50053_at,0.853554098421
X64559_at,0.853442398544
D63483_at,0.853189791196
X63522_s_at,0.852273284189
U08015_at,0.851541177242
X99699_at,0.850877703305
Y09443_at,0.849353005294
D14811_at,0.848821578118
U17969_at,0.848291010411
X78926_at,0.847236801433
U53446_at,0.847221934251
D50912_at,0.847198662345
U67368_s_at,0.847017772757
M25296_at,0.846253341183
M65085_at,0.845663950487
L09229_s_at,0.845232480764
X56494_at,0.844459000291
U97502_rna1_at,0.843700830667
M83186_at,0.84223233213
X03484_at,0.842062459802
U64315_s_at,0.841956068893
X95190_at,0.841719382273
HG4517-HT4920_s_at,0.840081092394
D38524_at,0.838843352817
S82471_s_at,0.837533831321
M64572_at,0.836302332809
M37712_at,0.835934884649
L76465_at,0.83589790425
L28010_at,0.835772065007
X98225_at,0.83463958984
L27476_at,0.834227300955
D28124_at,0.833957641476
Y00414_s_at,0.83395182484
M30269_at,0.833509041209
Z49878_at,0.833375462439
L19711_at,0.833228105882
M62782_s_at,0.832452279319
HG2175-HT2245_s_at,0.831031787333
X07834_at,0.830934372465
HG3415-HT3598_at,0.829492740905
AF012024_s_at,0.829462852243
U07231_at,0.827856198435
M29277_s_at,0.827486453208
L48513_at,0.826258297179
M19483_at,0.826057939
U79287_at,0.825994825528
X68560_at,0.825428466884
X86163_at,0.825122785246
X05232_at,0.824038227298
X07743_at,0.82377169428
X79882_at,0.823389943914
D29992_at,0.821643398023
U11287_at,0.821010343816
M77698_at,0.820490016295
M87284_at,0.819686390787
X04145_at,0.819270767774
U39400_at,0.818965006868
D83017_s_at,0.81805959035
X87843_at,0.817516506083
S73149_at,0.816043325063
X57579_s_at,0.815414152109
D67029_at,0.814963679084
AB000114_at,0.813309108214
L11005_at,0.813274978415
M55265_at,0.813086494885
D13641_at,0.812996280205
AB000584_at,0.812758123473
HG1400-HT1400_s_at,0.812545122761
X79984_at,0.811037843664
U90336_at,0.810515184359
Z80777_at,0.810472135476
M97815_at,0.809616966579
M60922_at,0.809393299443
L27560_at,0.808903405266
M20203_s_at,0.808824714037
X99479_f_at,0.808717780249
S73840_at,0.808205783344
S80562_at,0.807672801322
U29615_at,0.807291449202
U52152_at,0.806236904044
U33202_s_at,0.805651610613
Z86000_at,0.805204289927
U39573_at,0.805022169355
D50913_at,0.804820647345
HG2167-HT2237_at,0.804532822455
U55936_at,0.803614511013
L10955_cds1_s_at,0.803549767323
X66899_at,0.802151176176
U59831_rna1_s_at,0.802107502229
X55037_s_at,0.800197226551
D50663_at,0.798757415254
L10678_at,0.797630666804
D43968_at,0.797118783436
D21089_at,0.797063669441
U70063_at,0.79683450741
J04080_at,0.796761787252
U36922_at,0.796651596565
Z50115_s_at,0.795738733523
U45976_at,0.795628625513
L48516_at,0.79558853258
M84349_at,0.795584378967
HG3494-HT3688_at,0.79534439494
M16364_s_at,0.794227718531
U51205_at,0.794083659449
S81243_s_at,0.793958816773
U31986_at,0.792697428398
U57627_at,0.792665796479
U84720_at,0.792161868233
Z50749_at,0.792098640214
X99584_at,0.790836723411
L05072_s_at,0.790611850836
HG3286-HT3463_at,0.790397517437
D50683_at,0.790182583042
M34182_at,0.78946312665
M77349_at,0.788834555819
Z27113_at,0.785928371796
D87437_at,0.785757627916
X69838_at,0.785109288269
Y08319_at,0.785072435132
X57129_at,0.784511146172
HG1827-HT1856_s_at,0.784084505643
X86012_at,0.783419977579
U86136_at,0.782840777507
U33053_at,0.782706583938
M31606_at,0.782519323569
X95384_at,0.780856049752
D83777_at,0.779270550584
L44140_cds4_s_at,0.77921765813
L12392_at,0.779189169621
U59309_at,0.778966680705
X58079_at,0.778881696037
M72885_rna1_s_at,0.778819709593
X83441_at,0.778739738537
U29680_at,0.778584938485
X97544_at,0.778470941687
J04177_at,0.776811740702
U50553_at,0.776417194348
X66114_rna1_at,0.775013074401
X93921_at,0.774796757912
J03263_s_at,0.774327393339
HG4069-HT4339_s_at,0.773793396324
U78190_rna1_at,0.773528726699
HG3638-HT3849_s_at,0.773363860664
X55990_rna1_at,0.773054094535
X67683_at,0.772812348604
M13452_s_at,0.771162343552
X68836_at,0.770389254615
X05323_at,0.770106711623
X76061_at,0.769715718203
M24461_at,0.769047568559
X07024_at,0.768898282452
U29175_at,0.76856394821
Y11897_at,0.768473806436
D85425_s_at,0.768040060537
D38500_at,0.767946145679
J05614_at,0.766663315957
D37931_at,0.765704972926
L16896_at,0.765102608839
U51127_at,0.764887540821
